Frequency (Hz),dB (Relative)
1456,2.50248
1457,2.50356
1458,2.50464
1459,2.50572
1460,2.50680
1461,2.50788
1462,2.50896
1463,2.51004
1464,2.51112
1465,2.51220
1466,2.51328
1467,2.51436
1468,2.51544
1469,2.51652
1470,2.51760
1471,2.51868
1472,2.51976
1473,2.52084
1474,2.52192
1475,2.52300
1476,2.52408
1477,2.52516
1478,2.52624
1479,2.52732
1480,2.52840
1481,2.52948
1482,2.53056
1483,2.53164
1484,2.53272
1485,2.53380
1486,2.53488
1487,2.53596
1488,2.53704
1489,2.53812
1490,2.53920
1491,2.54028
1492,2.54136
1493,2.54244
1494,2.54352
1495,2.54460
1496,2.54568
1497,2.54676
1498,2.54784
1499,2.54892
1500,2.55000
1501,2.55094
1502,2.55188
1503,2.55282
1504,2.55376
1505,2.55470
1506,2.55564
1507,2.55658
1508,2.55752
1509,2.55846
1510,2.55940
1511,2.56034
1512,2.56128
1513,2.56222
1514,2.56316
1515,2.56410
1516,2.56504
1517,2.56598
1518,2.56692
1519,2.56786
1520,2.56880
1521,2.56974
1522,2.57068
1523,2.57162
1524,2.57256
1525,2.57350
1526,2.57444
1527,2.57538
1528,2.57632
1529,2.57726
1530,2.57820
1531,2.57914
1532,2.58008
1533,2.58102
1534,2.58196
1535,2.58290
1536,2.58384
1537,2.58478
1538,2.58572
1539,2.58666
1540,2.58760
1541,2.58854
1542,2.58948
1543,2.59042
1544,2.59136
1545,2.59230
1546,2.59324
1547,2.59418
1548,2.59512
1549,2.59606
1550,2.59700
1551,2.59794
1552,2.59888
1553,2.59982
1554,2.60076
1555,2.60170
1556,2.60264
1557,2.60358
1558,2.60452
1559,2.60546
1560,2.60640
1561,2.60734
1562,2.60828
1563,2.60922
1564,2.61016
1565,2.61110
1566,2.61204
1567,2.61298
1568,2.61392
1569,2.61486
1570,2.61580
1571,2.61674
1572,2.61768
1573,2.61862
1574,2.61956
1575,2.62050
1576,2.62144
1577,2.62238
1578,2.62332
1579,2.62426
1580,2.62520
1581,2.62614
1582,2.62708
1583,2.62802
1584,2.62896
1585,2.62990
1586,2.63084
1587,2.63178
1588,2.63272
1589,2.63366
1590,2.63460
1591,2.63554
1592,2.63648
1593,2.63742
1594,2.63836
1595,2.63930
1596,2.64024
1597,2.64118
1598,2.64212
1599,2.64306
1600,2.64400
1601,2.64494
1602,2.64588
1603,2.64682
1604,2.64776
1605,2.64870
1606,2.64964
1607,2.65058
1608,2.65152
1609,2.65246
1610,2.65340
1611,2.65434
1612,2.65528
1613,2.65622
1614,2.65716
1615,2.65810
1616,2.65904
1617,2.65998
1618,2.66092
1619,2.66186
1620,2.66280
1621,2.66374
1622,2.66468
1623,2.66562
1624,2.66656
1625,2.66750
1626,2.66844
1627,2.66938
1628,2.67032
1629,2.67126
1630,2.67220
1631,2.67314
1632,2.67408
1633,2.67502
1634,2.67596
1635,2.67690
1636,2.67784
1637,2.67878
1638,2.67972
1639,2.68066
1640,2.68160
1641,2.68254
1642,2.68348
1643,2.68442
1644,2.68536
1645,2.68630
1646,2.68724
1647,2.68818
1648,2.68912
1649,2.69006
1650,2.69100
1651,2.69194
1652,2.69288
1653,2.69382
1654,2.69476
1655,2.69570
1656,2.69664
1657,2.69758
1658,2.69852
1659,2.69946
1660,2.70040
1661,2.70134
1662,2.70228
1663,2.70322
1664,2.70416
1665,2.70510
1666,2.70604
1667,2.70698
1668,2.70792
1669,2.70886
1670,2.70980
1671,2.71074
1672,2.71168
1673,2.71262
1674,2.71356
1675,2.71450
1676,2.71544
1677,2.71638
1678,2.71732
1679,2.71826
1680,2.71920
1681,2.72014
1682,2.72108
1683,2.72202
1684,2.72296
1685,2.72390
1686,2.72484
1687,2.72578
1688,2.72672
1689,2.72766
1690,2.72860
1691,2.72954
1692,2.73048
1693,2.73142
1694,2.73236
1695,2.73330
1696,2.73424
1697,2.73518
1698,2.73612
1699,2.73706
1700,2.73800
1701,2.73894
1702,2.73988
1703,2.74082
1704,2.74176
1705,2.74270
1706,2.74364
1707,2.74458
1708,2.74552
1709,2.74646
1710,2.74740
1711,2.74834
1712,2.74928
1713,2.75022
1714,2.75116
1715,2.75210
1716,2.75304
1717,2.75398
1718,2.75492
1719,2.75586
1720,2.75680
1721,2.75774
1722,2.75868
1723,2.75962
1724,2.76056
1725,2.76150
1726,2.76244
1727,2.76338
1728,2.76432
1729,2.76526
1730,2.76620
1731,2.76714
1732,2.76808
1733,2.76902
1734,2.76996
1735,2.77090
1736,2.77184
1737,2.77278
1738,2.77372
1739,2.77466
1740,2.77560
1741,2.77654
1742,2.77748
1743,2.77842
1744,2.77936
1745,2.78030
1746,2.78124
1747,2.78218
1748,2.78312
1749,2.78406
1750,2.78500
1751,2.78594
1752,2.78688
1753,2.78782
1754,2.78876
1755,2.78970
1756,2.79064
1757,2.79158
1758,2.79252
1759,2.79346
1760,2.79440
1761,2.79534
1762,2.79628
1763,2.79722
