Frequency (Hz),dB (Relative)
1506,7.53296
1507,7.53512
1508,7.53728
1509,7.53944
1510,7.54160
1511,7.54376
1512,7.54592
1513,7.54808
1514,7.55024
1515,7.55240
1516,7.55456
1517,7.55672
1518,7.55888
1519,7.56104
1520,7.56320
1521,7.56536
1522,7.56752
1523,7.56968
1524,7.57184
1525,7.57400
1526,7.57616
1527,7.57832
1528,7.58048
1529,7.58264
1530,7.58480
1531,7.58696
1532,7.58912
1533,7.59128
1534,7.59344
1535,7.59560
1536,7.59776
1537,7.59992
1538,7.60208
1539,7.60424
1540,7.60640
1541,7.60856
1542,7.61072
1543,7.61288
1544,7.61504
1545,7.61720
1546,7.61936
1547,7.62152
1548,7.62368
1549,7.62584
1550,7.62800
1551,7.63016
1552,7.63232
1553,7.63448
1554,7.63664
1555,7.63880
1556,7.64096
1557,7.64312
1558,7.64528
1559,7.64744
1560,7.64960
1561,7.65176
1562,7.65392
1563,7.65608
1564,7.65824
1565,7.66040
1566,7.66256
1567,7.66472
1568,7.66688
1569,7.66904
1570,7.67120
1571,7.67336
1572,7.67552
1573,7.67768
1574,7.67984
1575,7.68200
1576,7.68416
1577,7.68632
1578,7.68848
1579,7.69064
1580,7.69280
1581,7.69496
1582,7.69712
1583,7.69928
1584,7.70144
1585,7.70360
1586,7.70576
1587,7.70792
1588,7.71008
1589,7.71224
1590,7.71440
1591,7.71656
1592,7.71872
1593,7.72088
1594,7.72304
1595,7.72520
1596,7.72736
1597,7.72952
1598,7.73168
1599,7.73384
1600,7.73600
1601,7.73816
1602,7.74032
1603,7.74248
1604,7.74464
1605,7.74680
1606,7.74896
1607,7.75112
1608,7.75328
1609,7.75544
1610,7.75760
1611,7.75976
1612,7.76192
1613,7.76408
1614,7.76624
1615,7.76840
1616,7.77056
1617,7.77272
1618,7.77488
1619,7.77704
1620,7.77920
1621,7.78136
1622,7.78352
1623,7.78568
1624,7.78784
1625,7.79000
1626,7.79216
1627,7.79432
1628,7.79648
1629,7.79864
1630,7.80080
1631,7.80296
1632,7.80512
1633,7.80728
1634,7.80944
1635,7.81160
1636,7.81376
1637,7.81592
1638,7.81808
1639,7.82024
1640,7.82240
1641,7.82456
1642,7.82672
1643,7.82888
1644,7.83104
1645,7.83320
1646,7.83536
1647,7.83752
1648,7.83968
1649,7.84184
1650,7.84400
1651,7.84616
1652,7.84832
1653,7.85048
1654,7.85264
1655,7.85480
1656,7.85696
1657,7.85912
1658,7.86128
1659,7.86344
1660,7.86560
1661,7.86776
1662,7.86992
1663,7.87208
1664,7.87424
1665,7.87640
1666,7.87856
1667,7.88072
1668,7.88288
