Frequency (Hz),dB (Relative)
942,-1.55200
943,-1.52800
944,-1.50400
945,-1.48000
946,-1.45600
947,-1.43200
948,-1.40800
949,-1.38400
950,-1.36000
951,-1.33600
952,-1.31200
953,-1.28800
954,-1.26400
955,-1.24000
956,-1.21600
957,-1.19200
958,-1.16800
959,-1.14400
960,-1.12000
961,-1.09600
962,-1.07200
963,-1.04800
964,-1.02400
965,-1.00000
966,-0.97600
967,-0.95200
968,-0.92800
969,-0.90400
970,-0.88000
971,-0.85600
972,-0.83200
973,-0.80800
974,-0.78400
975,-0.76000
976,-0.73600
977,-0.71200
978,-0.68800
979,-0.66400
980,-0.64000
981,-0.61600
982,-0.59200
983,-0.56800
984,-0.54400
985,-0.52000
986,-0.49600
987,-0.47200
988,-0.44800
989,-0.42400
990,-0.40000
991,-0.37600
992,-0.35200
993,-0.32800
994,-0.30400
995,-0.28000
996,-0.25600
997,-0.23200
998,-0.20800
999,-0.18400
1000,-0.16000
1001,-0.14666
1002,-0.13332
1003,-0.11998
1004,-0.10664
1005,-0.09330
1006,-0.07996
1007,-0.06662
1008,-0.05328
1009,-0.03994
1010,-0.02660
1011,-0.01326
1012,0.00008
1013,0.01342
1014,0.02676
1015,0.04010
1016,0.05344
1017,0.06678
1018,0.08012
1019,0.09346
1020,0.10680
1021,0.12014
1022,0.13348
1023,0.14682
1024,0.16016
1025,0.17350
1026,0.18684
1027,0.20018
1028,0.21352
1029,0.22686
1030,0.24020
1031,0.25354
1032,0.26688
1033,0.28022
1034,0.29356
1035,0.30690
1036,0.32024
1037,0.33358
1038,0.34692
1039,0.36026
1040,0.37360
1041,0.38694
1042,0.40028
1043,0.41362
1044,0.42696
1045,0.44030
1046,0.45364
1047,0.46698
1048,0.48032
1049,0.49366
1050,0.50700
1051,0.52034
1052,0.53368
1053,0.54702
1054,0.56036
1055,0.57370
1056,0.58704
1057,0.60038
1058,0.61372
1059,0.62706
1060,0.64040
1061,0.65374
1062,0.66708
1063,0.68042
1064,0.69376
1065,0.70710
1066,0.72044
1067,0.73378
1068,0.74712
1069,0.76046
1070,0.77380
1071,0.78714
1072,0.80048
1073,0.81382
1074,0.82716
1075,0.84050
1076,0.85384
1077,0.86718
1078,0.88052
1079,0.89386
1080,0.90720
1081,0.92054
1082,0.93388
1083,0.94722
1084,0.96056
1085,0.97390
1086,0.98724
