Frequency (Hz),dB (Relative)
1363,0.39202
1364,0.38456
1365,0.37710
1366,0.36964
1367,0.36218
1368,0.35472
1369,0.34726
1370,0.33980
1371,0.33234
1372,0.32488
1373,0.31742
1374,0.30996
1375,0.30250
1376,0.29504
1377,0.28758
1378,0.28012
1379,0.27266
1380,0.26520
1381,0.25774
1382,0.25028
1383,0.24282
1384,0.23536
1385,0.22790
1386,0.22044
1387,0.21298
1388,0.20552
1389,0.19806
1390,0.19060
1391,0.18314
1392,0.17568
1393,0.16822
1394,0.16076
1395,0.15330
1396,0.14584
1397,0.13838
1398,0.13092
1399,0.12346
1400,0.11600
1401,0.10854
1402,0.10108
1403,0.09362
1404,0.08616
1405,0.07870
1406,0.07124
1407,0.06378
1408,0.05632
1409,0.04886
1410,0.04140
1411,0.03394
1412,0.02648
1413,0.01902
1414,0.01156
1415,0.00410
1416,-0.00336
1417,-0.01082
1418,-0.01828
1419,-0.02574
1420,-0.03320
1421,-0.04066
1422,-0.04812
1423,-0.05558
1424,-0.06304
1425,-0.07050
1426,-0.07796
1427,-0.08542
1428,-0.09288
1429,-0.10034
1430,-0.10780
1431,-0.11526
1432,-0.12272
1433,-0.13018
1434,-0.13764
1435,-0.14510
1436,-0.15256
1437,-0.16002
1438,-0.16748
1439,-0.17494
1440,-0.18240
1441,-0.18986
1442,-0.19732
1443,-0.20478
1444,-0.21224
1445,-0.21970
1446,-0.22716
1447,-0.23462
1448,-0.24208
1449,-0.24954
1450,-0.25700
1451,-0.26446
1452,-0.27192
1453,-0.27938
1454,-0.28684
1455,-0.29430
1456,-0.30176
1457,-0.30922
1458,-0.31668
1459,-0.32414
1460,-0.33160
1461,-0.33906
1462,-0.34652
1463,-0.35398
1464,-0.36144
1465,-0.36890
1466,-0.37636
1467,-0.38382
1468,-0.39128
1469,-0.39874
1470,-0.40620
1471,-0.41366
1472,-0.42112
1473,-0.42858
1474,-0.43604
1475,-0.44350
1476,-0.45096
1477,-0.45842
1478,-0.46588
1479,-0.47334
1480,-0.48080
1481,-0.48826
1482,-0.49572
1483,-0.50318
1484,-0.51064
1485,-0.51810
1486,-0.52556
1487,-0.53302
1488,-0.54048
1489,-0.54794
1490,-0.55540
1491,-0.56286
1492,-0.57032
1493,-0.57778
1494,-0.58524
1495,-0.59270
1496,-0.60016
1497,-0.60762
1498,-0.61508
1499,-0.62254
1500,-0.63000
1501,-0.62348
1502,-0.61696
1503,-0.61044
1504,-0.60392
1505,-0.59740
1506,-0.59088
1507,-0.58436
1508,-0.57784
1509,-0.57132
1510,-0.56480
1511,-0.55828
1512,-0.55176
1513,-0.54524
1514,-0.53872
1515,-0.53220
1516,-0.52568
1517,-0.51916
1518,-0.51264
1519,-0.50612
1520,-0.49960
1521,-0.49308
1522,-0.48656
1523,-0.48004
1524,-0.47352
1525,-0.46700
1526,-0.46048
1527,-0.45396
1528,-0.44744
1529,-0.44092
1530,-0.43440
1531,-0.42788
1532,-0.42136
1533,-0.41484
1534,-0.40832
1535,-0.40180
1536,-0.39528
1537,-0.38876
1538,-0.38224
1539,-0.37572
1540,-0.36920
1541,-0.36268
1542,-0.35616
1543,-0.34964
1544,-0.34312
1545,-0.33660
1546,-0.33008
1547,-0.32356
1548,-0.31704
1549,-0.31052
1550,-0.30400
1551,-0.29748
1552,-0.29096
1553,-0.28444
1554,-0.27792
1555,-0.27140
1556,-0.26488
1557,-0.25836
1558,-0.25184
1559,-0.24532
1560,-0.23880
1561,-0.23228
1562,-0.22576
1563,-0.21924
1564,-0.21272
1565,-0.20620
1566,-0.19968
1567,-0.19316
1568,-0.18664
1569,-0.18012
1570,-0.17360
1571,-0.16708
1572,-0.16056
1573,-0.15404
1574,-0.14752
1575,-0.14100
1576,-0.13448
1577,-0.12796
1578,-0.12144
1579,-0.11492
1580,-0.10840
1581,-0.10188
1582,-0.09536
1583,-0.08884
1584,-0.08232
1585,-0.07580
1586,-0.06928
1587,-0.06276
1588,-0.05624
1589,-0.04972
1590,-0.04320
1591,-0.03668
1592,-0.03016
1593,-0.02364
1594,-0.01712
1595,-0.01060
1596,-0.00408
1597,0.00244
1598,0.00896
1599,0.01548
1600,0.02200
1601,0.02852
1602,0.03504
1603,0.04156
1604,0.04808
1605,0.05460
1606,0.06112
1607,0.06764
1608,0.07416
1609,0.08068
1610,0.08720
1611,0.09372
1612,0.10024
1613,0.10676
1614,0.11328
1615,0.11980
1616,0.12632
1617,0.13284
1618,0.13936
1619,0.14588
1620,0.15240
1621,0.15892
1622,0.16544
1623,0.17196
1624,0.17848
1625,0.18500
1626,0.19152
1627,0.19804
1628,0.20456
1629,0.21108
1630,0.21760
1631,0.22412
1632,0.23064
1633,0.23716
1634,0.24368
1635,0.25020
1636,0.25672
1637,0.26324
1638,0.26976
1639,0.27628
1640,0.28280
1641,0.28932
1642,0.29584
1643,0.30236
1644,0.30888
1645,0.31540
1646,0.32192
1647,0.32844
1648,0.33496
1649,0.34148
1650,0.34800
1651,0.35452
1652,0.36104
1653,0.36756
1654,0.37408
1655,0.38060
1656,0.38712
1657,0.39364
1658,0.40016
1659,0.40668
1660,0.41320
1661,0.41972
1662,0.42624
1663,0.43276
1664,0.43928
1665,0.44580
1666,0.45232
1667,0.45884
1668,0.46536
1669,0.47188
1670,0.47840
1671,0.48492
1672,0.49144
1673,0.49796
1674,0.50448
1675,0.51100
1676,0.51752
1677,0.52404
1678,0.53056
1679,0.53708
1680,0.54360
1681,0.55012
1682,0.55664
1683,0.56316
1684,0.56968
1685,0.57620
1686,0.58272
1687,0.58924
1688,0.59576
1689,0.60228
1690,0.60880
1691,0.61532
1692,0.62184
1693,0.62836
1694,0.63488
1695,0.64140
1696,0.64792
1697,0.65444
1698,0.66096
1699,0.66748
1700,0.67400
1701,0.68052
1702,0.68704
1703,0.69356
1704,0.70008
1705,0.70660
1706,0.71312
1707,0.71964
1708,0.72616
1709,0.73268
1710,0.73920
1711,0.74572
1712,0.75224
1713,0.75876
1714,0.76528
1715,0.77180
1716,0.77832
1717,0.78484
1718,0.79136
1719,0.79788
1720,0.80440
1721,0.81092
1722,0.81744
1723,0.82396
1724,0.83048
1725,0.83700
1726,0.84352
1727,0.85004
1728,0.85656
1729,0.86308
1730,0.86960
1731,0.87612
1732,0.88264
1733,0.88916
1734,0.89568
1735,0.90220
1736,0.90872
1737,0.91524
1738,0.92176
1739,0.92828
1740,0.93480
1741,0.94132
1742,0.94784
1743,0.95436
1744,0.96088
1745,0.96740
1746,0.97392
1747,0.98044
1748,0.98696
1749,0.99348
1750,1.00000
1751,1.00652
1752,1.01304
1753,1.01956
1754,1.02608
1755,1.03260
1756,1.03912
1757,1.04564
1758,1.05216
1759,1.05868
1760,1.06520
1761,1.07172
1762,1.07824
1763,1.08476
1764,1.09128
1765,1.09780
1766,1.10432
1767,1.11084
1768,1.11736
1769,1.12388
1770,1.13040
1771,1.13692
1772,1.14344
1773,1.14996
1774,1.15648
1775,1.16300
1776,1.16952
1777,1.17604
1778,1.18256
1779,1.18908
1780,1.19560
1781,1.20212
1782,1.20864
1783,1.21516
1784,1.22168
1785,1.22820
1786,1.23472
1787,1.24124
