Frequency (Hz),dB (Relative)
1116,-0.78136
1117,-0.77732
1118,-0.77328
1119,-0.76924
1120,-0.76520
1121,-0.76116
1122,-0.75712
1123,-0.75308
1124,-0.74904
1125,-0.74500
1126,-0.74096
1127,-0.73692
1128,-0.73288
1129,-0.72884
1130,-0.72480
1131,-0.72076
1132,-0.71672
1133,-0.71268
1134,-0.70864
1135,-0.70460
1136,-0.70056
1137,-0.69652
1138,-0.69248
1139,-0.68844
1140,-0.68440
1141,-0.68036
1142,-0.67632
1143,-0.67228
1144,-0.66824
1145,-0.66420
1146,-0.66016
1147,-0.65612
1148,-0.65208
1149,-0.64804
1150,-0.64400
1151,-0.63996
1152,-0.63592
1153,-0.63188
1154,-0.62784
1155,-0.62380
1156,-0.61976
1157,-0.61572
1158,-0.61168
1159,-0.60764
1160,-0.60360
1161,-0.59956
1162,-0.59552
1163,-0.59148
1164,-0.58744
1165,-0.58340
1166,-0.57936
1167,-0.57532
1168,-0.57128
1169,-0.56724
1170,-0.56320
1171,-0.55916
1172,-0.55512
1173,-0.55108
1174,-0.54704
1175,-0.54300
1176,-0.53896
1177,-0.53492
1178,-0.53088
1179,-0.52684
1180,-0.52280
1181,-0.51876
1182,-0.51472
1183,-0.51068
1184,-0.50664
1185,-0.50260
1186,-0.49856
1187,-0.49452
1188,-0.49048
1189,-0.48644
1190,-0.48240
1191,-0.47836
1192,-0.47432
1193,-0.47028
1194,-0.46624
1195,-0.46220
1196,-0.45816
1197,-0.45412
1198,-0.45008
1199,-0.44604
1200,-0.44200
1201,-0.43796
1202,-0.43392
1203,-0.42988
1204,-0.42584
1205,-0.42180
1206,-0.41776
1207,-0.41372
1208,-0.40968
1209,-0.40564
1210,-0.40160
1211,-0.39756
1212,-0.39352
1213,-0.38948
1214,-0.38544
1215,-0.38140
1216,-0.37736
1217,-0.37332
1218,-0.36928
1219,-0.36524
1220,-0.36120
1221,-0.35716
1222,-0.35312
1223,-0.34908
1224,-0.34504
1225,-0.34100
1226,-0.33696
1227,-0.33292
1228,-0.32888
1229,-0.32484
1230,-0.32080
1231,-0.31676
1232,-0.31272
1233,-0.30868
1234,-0.30464
1235,-0.30060
1236,-0.29656
1237,-0.29252
1238,-0.28848
1239,-0.28444
1240,-0.28040
1241,-0.27636
1242,-0.27232
1243,-0.26828
1244,-0.26424
1245,-0.26020
1246,-0.25616
1247,-0.25212
1248,-0.24808
1249,-0.24404
1250,-0.24000
1251,-0.23596
