Frequency (Hz),dB (Relative)
1855,4.9958
1856,4.99176
1857,4.98772
1858,4.98368
1859,4.97964
1860,4.9756
1861,4.97156
1862,4.96752
1863,4.96348
1864,4.95944
1865,4.9554
1866,4.95136
1867,4.94732
1868,4.94328
1869,4.93924
1870,4.9352
1871,4.93116
1872,4.92712
1873,4.92308
1874,4.91904
1875,4.915
1876,4.91096
1877,4.90692
1878,4.90288
1879,4.89884
1880,4.8948
1881,4.89076
1882,4.88672
1883,4.88268
1884,4.87864
1885,4.8746
1886,4.87056
1887,4.86652
1888,4.86248
1889,4.85844
1890,4.8544
1891,4.85036
1892,4.84632
1893,4.84228
1894,4.83824
1895,4.8342
1896,4.83016
1897,4.82612
1898,4.82208
1899,4.81804
1900,4.814
1901,4.80996
1902,4.80592
1903,4.80188
1904,4.79784
1905,4.7938
1906,4.78976
1907,4.78572
1908,4.78168
1909,4.77764
1910,4.7736
1911,4.76956
1912,4.76552
1913,4.76148
1914,4.75744
1915,4.7534
1916,4.74936
1917,4.74532
1918,4.74128
1919,4.73724
1920,4.7332
1921,4.72916
1922,4.72512
1923,4.72108
1924,4.71704
1925,4.713
1926,4.70896
1927,4.70492
1928,4.70088
1929,4.69684
1930,4.6928
1931,4.68876
1932,4.68472
1933,4.68068
1934,4.67664
1935,4.6726
